,Time,Wavelength,PowerFringe_dB,RawFringe,PowerEnvelope,MZI_Freq,SpecMin,SpecMax
3039,3.039e-06,1073.509230014238,-0.47940105071416556,0.0667077392812615,3.0099794719999977,38.88095091800283,25,50
3040,3.04e-06,1073.4942942589644,-0.47822211536602777,0.37419031580135903,3.0141947039999977,38.878155608812996,25,50
3041,3.041e-06,1073.4793599930529,-0.47685460136975477,0.5990849781223532,3.0165657719999976,38.87536311517143,25,50
3042,3.0420000000000003e-06,1073.464427215315,-0.4754158228103039,0.6840931256987931,3.0152485119999977,38.872576297147866,25,50
3043,3.0430000000000003e-06,1073.449495923464,-0.473970296980139,0.6045828158362635,3.0144581559999977,38.86979774941626,25,50
3044,3.044e-06,1073.4345661142163,-0.47236426269396586,0.3950654286039908,3.0147216079999977,38.86706936352959,25,50
3045,3.045e-06,1073.4196377681992,-0.47063746730038153,0.09479315359737697,3.0170926759999976,38.864341830248506,25,50
3046,3.046e-06,1073.4047108849804,-0.46900561556453024,-0.236170027805304,3.0184099359999976,38.86155263563208,25,50
3047,3.0470000000000002e-06,1073.3897854881372,-0.46761132983616455,-0.508517248551475,3.0210444559999976,38.85875716295135,25,50
3048,3.0480000000000003e-06,1073.374861579974,-0.46652532410451597,-0.6629745710844169,3.0265769479999975,38.85595253240611,25,50
3049,3.0490000000000004e-06,1073.3599391639011,-0.4656873443130704,-0.6598940766589177,3.0263134959999975,38.85309644339963,25,50
3050,3.05e-06,1073.345018259573,-0.464815623058741,-0.5023055146368265,3.0228886199999976,38.8502429077758,25,50
3051,3.051e-06,1073.3300988659003,-0.4638571445792896,-0.23473077607209758,3.0252596879999976,38.8474070776891,25,50
3052,3.052e-06,1073.3151809759752,-0.4630408198535414,0.09040580029682302,3.0286845639999975,38.844517300214385,25,50
3053,3.0530000000000002e-06,1073.3002646104055,-0.4623123642658008,0.39578424163837944,3.0313190839999975,38.84157316615101,25,50
3054,3.0540000000000003e-06,1073.285349789954,-0.4615388791128914,0.6075092444945861,3.0305287279999975,38.83864605128778,25,50
3055,3.0550000000000004e-06,1073.2704365079737,-0.4607158434362375,0.6810594616650384,3.0297383719999975,38.8357493813579,25,50
3056,3.056e-06,1073.255524752664,-0.4596897199438772,0.5978621766670573,3.0286845639999975,38.832884771705835,25,50
3057,3.057e-06,1073.2406145116051,-0.4584429203659984,0.37859743113270694,3.0255231399999976,38.8300722925786,25,50
3058,3.058e-06,1073.2257057646725,-0.4571110695558991,0.07094772293648535,3.0257865919999976,38.82727630262016,25,50
3059,3.0590000000000003e-06,1073.210798505428,-0.45563306997973707,-0.25553881648154914,3.0244693319999976,38.824465020423766,25,50
3060,3.0600000000000003e-06,1073.1958927396363,-0.4541108330883753,-0.52420102389807,3.0207810039999976,38.8216566600935,25,50
3061,3.061e-06,1073.1809884660681,-0.45289809356879773,-0.6720766456322362,3.0192002919999976,38.81886159253952,25,50
3062,3.062e-06,1073.1660856795133,-0.45200267621577384,-0.6630743191175069,3.0218348119999976,38.81607480384477,25,50
3063,3.063e-06,1073.151184376687,-0.4511718944830291,-0.5033851502315719,3.0271038519999975,38.81330955531537,25,50
3064,3.0640000000000002e-06,1073.136284549214,-0.45044940471854533,-0.22910052313253773,3.032899795999998,38.810571024426004,25,50
3065,3.0650000000000003e-06,1073.1213861867323,-0.4498703722707983,0.09932002986089877,3.0326363439999975,38.80782957517308,25,50
3066,3.0660000000000004e-06,1073.1064892902573,-0.4490745500979152,0.4053469466760523,3.0268403999999975,38.8050515074955,25,50
3067,3.067e-06,1073.0915938737403,-0.4478975122250572,0.6165339440518455,3.0278942079999975,38.802250810753385,25,50
3068,3.068e-06,1073.0766999457612,-0.4466092858933889,0.6829589430265017,3.0300018239999975,38.79949664809236,25,50
3069,3.069e-06,1073.061807488352,-0.4454633680593148,0.5946113929066438,3.0307921799999975,38.7967750921611,25,50
3070,3.0700000000000003e-06,1073.0469164888925,-0.44450186998346974,0.3676926616782309,3.0315825359999975,38.79398577065896,25,50
3071,3.0710000000000003e-06,1073.0320269732874,-0.4435218143122338,0.05410047279198734,3.0265769479999975,38.791140932265044,25,50
3072,3.0720000000000004e-06,1073.0171389627378,-0.4422453374852865,-0.2697672807135855,3.0220982639999976,38.78831634458514,25,50
3073,3.073e-06,1073.0022524493636,-0.44064613390905927,-0.534494280534833,3.0234155239999976,38.78549792354063,25,50
3074,3.074e-06,1072.9873674306907,-0.4390384801783188,-0.6756691966510083,3.0265769479999975,38.78264972777046,25,50
3075,3.075e-06,1072.9724839180385,-0.43773389874826785,-0.6585178056800483,3.0284211119999975,38.77980698965304,25,50
3076,3.0760000000000003e-06,1072.9576019092044,-0.4366121471834705,-0.4926559549929064,3.0305287279999975,38.77701034304327,25,50
3077,3.0770000000000004e-06,1072.942721386393,-0.4354850612808602,-0.21483354173331726,3.033953603999998,38.77426093370957,25,50
3078,3.078e-06,1072.9278423313713,-0.43449312345880586,0.11225065896088196,3.033426699999998,38.77156248277281,25,50
3079,3.079e-06,1072.9129647244802,-0.43369451318471314,0.4131209529471109,3.033163247999998,38.768907737061575,25,50
3080,3.08e-06,1072.898088548846,-0.43284048263877617,0.6192828608708174,3.0360612199999983,38.766261152790634,25,50
3081,3.0810000000000002e-06,1072.8832138012356,-0.4316572726763639,0.6830536560836573,3.0350074119999984,38.76356511959984,25,50
3082,3.0820000000000003e-06,1072.8683405005202,-0.4301798155261943,0.5859923586645988,3.0326363439999984,38.76081407869769,25,50
3083,3.0830000000000004e-06,1072.8534686677021,-0.42873135433549475,0.35286251432399807,3.036061219999999,38.75808088500308,25,50
3084,3.084e-06,1072.8385982958291,-0.42738750292951205,0.04307023750299831,3.0397495479999987,38.7553910952693,25,50
3085,3.085e-06,1072.8237293681443,-0.42590375269075914,-0.277919745091224,3.0421206159999987,38.7527149379857,25,50
3086,3.086e-06,1072.8088618793147,-0.42438107064612046,-0.5417448350593582,3.0484434639999987,38.75003153297602,25,50
3087,3.0870000000000003e-06,1072.7939958320183,-0.423177693941134,-0.6800418280311863,3.0518683399999986,38.747349329477224,25,50
3088,3.0880000000000003e-06,1072.7791312256913,-0.42218273182418753,-0.6618564202746388,3.0508145319999986,38.744688170930765,25,50
3089,3.089e-06,1072.764268052158,-0.4210009071882003,-0.49456498926348896,3.0523952439999986,38.742024992055796,25,50
3090,3.09e-06,1072.7494063120914,-0.4196523089084714,-0.21241450345105944,3.0531855999999986,38.73936039785286,25,50
3091,3.091e-06,1072.7345460059323,-0.41845620026050034,0.11926189421299113,3.0508145319999986,38.73673012138888,25,50
3092,3.092e-06,1072.7196871204148,-0.41735283278086255,0.4230127634742122,3.0487069159999987,38.73413670653815,25,50
3093,3.0930000000000003e-06,1072.7048296412988,-0.41607408484249486,0.6270506081065794,3.0531855999999986,38.7315723361475,25,50
3094,3.0940000000000004e-06,1072.689973557344,-0.41468697718192865,0.6880397502709099,3.0574008319999986,38.729012641413966,25,50
3095,3.095e-06,1072.6751188666583,-0.4132696545157676,0.5904372593963478,3.0568739279999986,38.72642405725327,25,50
3096,3.096e-06,1072.6602655802233,-0.41178574332544104,0.3555818878634768,3.0574008319999986,38.72380852797673,25,50
3097,3.097e-06,1072.6454137082737,-0.4103483220553452,0.04129910554014918,3.0584546399999986,38.72118579036135,25,50
3098,3.0980000000000002e-06,1072.6305632534738,-0.4090314941337417,-0.281413827369274,3.0566104759999986,38.71856021489078,25,50
3099,3.0990000000000003e-06,1072.6157142168113,-0.40773834831476763,-0.5440625268065511,3.0537125039999986,38.71592104925067,25,50
3100,3.1000000000000004e-06,1072.6008666033972,-0.40631763650219777,-0.6803913326338012,3.0560835719999986,38.713259239497084,25,50
3101,3.101e-06,1072.5860204218143,-0.4048356901476921,-0.6586555179208954,3.0587180919999986,38.71056945694477,25,50
3102,3.102e-06,1072.5711756826877,-0.40353244036460834,-0.4875486472966549,3.0608257079999985,38.70785139316951,25,50
3103,3.103e-06,1072.5563323967597,-0.40231396555241306,-0.19907829381097547,3.0600353519999985,38.70512791947438,25,50
3104,3.1040000000000003e-06,1072.5414905660011,-0.40095999104115126,0.13114784479543437,3.0592449959999986,38.70246653671,25,50
3105,3.1050000000000003e-06,1072.5266501664996,-0.39959487571662944,0.43094736894670366,3.0647774879999985,38.699892447808836,25,50
3106,3.106e-06,1072.5118111646816,-0.39841359216318495,0.6407832529874297,3.0692561719999985,38.697322403589105,25,50
3107,3.107e-06,1072.4969735588973,-0.3974223854760118,0.6994051007002313,3.0716272399999984,38.69471972150626,25,50
3108,3.108e-06,1072.4821373615616,-0.39645459937559635,0.5949582348020678,3.0745252119999984,38.69213206920836,25,50
3109,3.1090000000000002e-06,1072.4673025668124,-0.3953407967619126,0.35536760154002545,3.0742617599999984,38.68954179914395,25,50
3110,3.1100000000000003e-06,1072.4524691755537,-0.39416326111712424,0.03503370701874682,3.0750521159999984,38.686915047996024,25,50
3111,3.1110000000000004e-06,1072.4376372016725,-0.39299773063864646,-0.28951381076143734,3.0750521159999984,38.68432222525174,25,50
3112,3.112e-06,1072.4228066320609,-0.3917101007851256,-0.5478047705028931,3.0750521159999984,38.68180804806312,25,50
3113,3.113e-06,1072.4079774364695,-0.39030942497729365,-0.6850437118265632,3.0732079519999984,38.67927834983227,25,50
3114,3.114e-06,1072.3931496207515,-0.38898898735121207,-0.6617141573861854,3.0724175959999984,38.67667376379717,25,50
3115,3.1150000000000002e-06,1072.378323213517,-0.3877862654189221,-0.4845338386498925,3.0758424719999984,38.67407458073294,25,50
3116,3.1160000000000003e-06,1072.363498212595,-0.38655486192585686,-0.19973673985592932,3.0774231839999984,38.671539807208184,25,50
3117,3.1170000000000004e-06,1072.3486745931964,-0.38522419214736986,0.134325448201477,3.0795307999999983,38.66903893877729,25,50
3118,3.118e-06,1072.3338523422274,-0.38383553660682856,0.4370398372698065,3.0819018679999983,38.666576012985495,25,50
3119,3.119e-06,1072.319031445048,-0.3824034622762295,0.6359602366940741,3.0850632919999983,38.664195706248975,25,50
3120,3.12e-06,1072.304211869896,-0.38091069838762226,0.6957861333542511,3.0863805519999983,38.661862446796526,25,50
3121,3.1210000000000003e-06,1072.2893935986467,-0.379320357971265,0.5976813350610692,3.0861170999999983,38.65951453538158,25,50
3122,3.1220000000000003e-06,1072.2745766368243,-0.3776599854140156,0.35863750830738306,3.0916495919999987,38.657180526677564,25,50
3123,3.123e-06,1072.2597609790091,-0.37608538303586564,0.040431735486586365,3.0903323319999987,38.65490675166945,25,50
3124,3.124e-06,1072.2449466020255,-0.37456996809724924,-0.2844899044399941,3.0840094839999983,38.652684634978804,25,50
3125,3.125e-06,1072.230133485987,-0.3729152516357698,-0.5488187202321223,3.0866440039999983,38.650467703223775,25,50
3126,3.1260000000000002e-06,1072.2153216288189,-0.3712239917553313,-0.6882750912163255,3.0890150719999987,38.64819602221569,25,50
3127,3.1270000000000003e-06,1072.2005110514147,-0.3696753025360785,-0.6643964283294583,3.0876978119999983,38.64585928422627,25,50
3128,3.1280000000000004e-06,1072.1857017786153,-0.3681146645929315,-0.48429571893130186,3.0876978119999983,38.6435138873065,25,50
3129,3.129e-06,1072.1708938136478,-0.36630700788003223,-0.1985539669141962,3.0882247159999983,38.64121092476107,25,50
3130,3.13e-06,1072.1560871401605,-0.36423756160566173,0.13026184467566268,3.0903323319999982,38.63894074495781,25,50
3131,3.131e-06,1072.1412817455018,-0.3621447890221516,0.43760927930106175,3.097182083999998,38.63665803078101,25,50
3132,3.1320000000000003e-06,1072.1264776343855,-0.36024811982620447,0.6441923449745764,3.107720163999998,38.634378474127715,25,50
3133,3.1330000000000003e-06,1072.1116748055124,-0.3585658696120252,0.7010109920187684,3.111145039999998,38.632152181822796,25,50
3134,3.1340000000000004e-06,1072.0968732383853,-0.3570316344005939,0.6017428750642466,3.109564327999998,38.62996038084042,25,50
3135,3.135e-06,1072.0820729197021,-0.355596150940417,0.36403819028572393,3.109564327999998,38.62778472583388,25,50
3136,3.136e-06,1072.0672738431904,-0.3543470525281458,0.04519523922701862,3.105349095999998,38.62567910562256,25,50
3137,3.137e-06,1072.0524759819332,-0.3532831725673855,-0.2793103326644682,3.101397315999998,38.623698707352,25,50
3138,3.1380000000000003e-06,1072.0376792878744,-0.3521989436988146,-0.5412478897990229,3.107193259999998,38.621818877844554,25,50
3139,3.1390000000000004e-06,1072.0228837224076,-0.35103014614494066,-0.6847683983213175,3.111408491999998,38.61995219377384,25,50
3140,3.14e-06,1072.0080892804206,-0.34979682589358696,-0.6725949596420464,3.111145039999998,38.618069679562694,25,50
3141,3.141e-06,1071.993295967901,-0.34846120937717395,-0.5035420090726839,3.113516107999998,38.61618609041195,25,50
3142,3.142e-06,1071.9785037851843,-0.347159033201231,-0.21738919331124937,3.114306463999998,38.61426877322999,25,50
3143,3.1430000000000002e-06,1071.963712745113,-0.346068112269352,0.11539286228201112,3.115887175999998,38.612312378857936,25,50
3144,3.1440000000000003e-06,1071.9489228625775,-0.34489745629313684,0.42169949241149357,3.116940983999998,38.61037914533427,25,50
3145,3.1450000000000004e-06,1071.9341341286276,-0.3432969040226481,0.6340899834509173,3.111935395999998,38.60850155878193,25,50
3146,3.146e-06,1071.9193465218716,-0.3415899216408159,0.6986904457693207,3.109827779999998,38.606639854353745,25,50
3147,3.147e-06,1071.90456003615,-0.34012618725704424,0.6016702045967863,3.116150627999998,38.60475796981363,25,50
3148,3.148e-06,1071.889774679116,-0.3388007688360145,0.37200789701060466,3.115623723999998,38.60287132291905,25,50
3149,3.1490000000000003e-06,1071.8749904525168,-0.3376557363082125,0.05633208673394262,3.114833367999998,38.6010103371584,25,50
3150,3.1500000000000003e-06,1071.8602073464483,-0.33682080983001467,-0.2764678390714919,3.1206293119999984,38.59921219027272,25,50
3151,3.151e-06,1071.8454253367697,-0.33604169309688814,-0.548018367581345,3.121419667999998,38.5974780487939,25,50
3152,3.152e-06,1071.8306443988963,-0.3351452799988064,-0.6952255557713117,3.119838955999998,38.595777983146185,25,50
3153,3.153e-06,1071.8158645197072,-0.3343643312281096,-0.6834470051294138,3.117467887999998,38.59410451615259,25,50
3154,3.154e-06,1071.8010856889464,-0.3337005397407018,-0.5136047273102498,3.114569915999998,38.59242302270228,25,50
3155,3.1550000000000003e-06,1071.7863079096173,-0.3329444268146508,-0.22258034838029245,3.115360271999998,38.590725989088554,25,50
3156,3.1560000000000004e-06,1071.7715311876004,-0.33211877564800474,0.1121741279274997,3.115360271999998,38.5890717650391,25,50
3157,3.157e-06,1071.7567555064334,-0.33119745596720573,0.4195300135233612,3.119312051999998,38.58745883625454,25,50
3158,3.158e-06,1071.7419808502354,-0.3300756348578623,0.6324418739713218,3.127742515999998,38.5858714291558,25,50
3159,3.159e-06,1071.727207209167,-0.32880891818599206,0.6991435372846285,3.129850131999998,38.58436382648662,25,50
3160,3.1600000000000002e-06,1071.7124345526067,-0.3275212405827437,0.6138396995228788,3.123000379999998,38.58293812042672,25,50
3161,3.1610000000000003e-06,1071.6976628491352,-0.3262685041802282,0.38706751422939084,3.117731339999998,38.581514175534636,25,50
3162,3.1620000000000004e-06,1071.6828920980163,-0.3250767293867956,0.06611425184165752,3.123527283999998,38.58008419086591,25,50
3163,3.163e-06,1071.6681223015003,-0.32399322277280096,-0.2661677368599927,3.132484651999998,38.57870561141474,25,50
3164,3.164e-06,1071.653353439846,-0.3229951706445355,-0.5400988060073131,3.131430843999998,38.57735717634365,25,50
3165,3.165e-06,1071.638585501453,-0.32207318925943224,-0.6932436406631088,3.128796323999998,38.57600248633218,25,50
3166,3.1660000000000003e-06,1071.6238184886565,-0.32130291017468493,-0.6843735784276308,3.131167391999998,38.57469654149886,25,50
3167,3.1670000000000003e-06,1071.6090523827374,-0.32067315810707603,-0.5224459149443839,3.127215611999998,38.573502855664906,25,50
3168,3.168e-06,1071.594287140667,-0.32002487821995595,-0.24526437061407275,3.121419667999998,38.57240196154014,25,50
3169,3.169e-06,1071.5795227268723,-0.3192126152669872,0.09079515704541319,3.125371447999998,38.57131296347117,25,50
3170,3.17e-06,1071.5647591367485,-0.31825481696022506,0.4080177510835819,3.133538459999998,38.57019075521178,25,50
3171,3.1710000000000002e-06,1071.5499963829557,-0.3172176424436543,0.6285565711980682,3.1388074999999978,38.56906641181006,25,50
3172,3.1720000000000003e-06,1071.5352344662585,-0.31609183149243536,0.7035435305550487,3.1366998839999978,38.567979005414266,25,50
3173,3.1730000000000004e-06,1071.520473372468,-0.3148880834702508,0.6219144330501448,3.131694295999998,38.566928085026255,25,50
3174,3.174e-06,1071.5057130875687,-0.3137449546157679,0.3984217767312447,3.131694295999998,38.565876621543794,25,50
3175,3.175e-06,1071.4909536117186,-0.3127971005686193,0.0777184272368644,3.132748103999998,38.56480539230694,25,50
3176,3.176e-06,1071.476194952432,-0.3120643396552238,-0.2597142422047419,3.129850131999998,38.563759390158324,25,50
3177,3.1770000000000002e-06,1071.461437100004,-0.3115491514592386,-0.5382688733772655,3.130377035999998,38.562746024772636,25,50
3178,3.1780000000000003e-06,1071.4466800418957,-0.31116447273411224,-0.6985397947595013,3.1364364319999978,38.561694051854076,25,50
3179,3.1790000000000004e-06,1071.4319237928316,-0.3107618480442242,-0.6902092354148307,3.1385440479999978,38.56058903583751,25,50
3180,3.18e-06,1071.4171683730592,-0.3102260836527127,-0.5222344426016932,3.136172979999998,38.55950031588099,25,50
3181,3.181e-06,1071.402413776291,-0.30956676126293736,-0.24625026805611808,3.135119171999998,38.558501850151764,25,50
3182,3.182e-06,1071.3876599679415,-0.30905883026793124,0.08663647675674713,3.133801911999998,38.55760278695994,25,50
3183,3.1830000000000003e-06,1071.3729069099286,-0.3087778963683532,0.40318961225570443,3.135119171999998,38.556753962436716,25,50
3184,3.1840000000000003e-06,1071.358154582985,-0.30843254639986334,0.6234547635731094,3.133538459999998,38.55597125359774,25,50
3185,3.185e-06,1071.343402961771,-0.307818063237482,0.7064674646422149,3.1364364319999978,38.55531076052251,25,50
3186,3.186e-06,1071.3286519994865,-0.306907504910237,0.635367682120523,3.1430227319999977,38.55470337320381,25,50
3187,3.187e-06,1071.3139016757764,-0.3057864551049206,0.4130526899898314,3.1388074999999978,38.55403027836812,25,50
3188,3.1880000000000002e-06,1071.2991520157425,-0.30448363134068224,0.0924741222292632,3.134855719999998,38.553306530127216,25,50
3189,3.1890000000000003e-06,1071.2844030387248,-0.3030215529709536,-0.2449645463503085,3.1388074999999978,38.55263504342684,25,50
3190,3.1900000000000004e-06,1071.269654724691,-0.30159958240783774,-0.5256318544119972,3.1443399919999977,38.55202108369568,25,50
3191,3.191e-06,1071.2549070515968,-0.30033849810842794,-0.6869607629809631,3.1482917719999977,38.551390242479954,25,50
3192,3.192e-06,1071.2401600258636,-0.2992477435603477,-0.6907523329396611,3.1451303479999977,38.550757410332224,25,50
3193,3.193e-06,1071.2254136482163,-0.29826410872740317,-0.540826607082805,3.1406516639999977,38.55017055326846,25,50
3194,3.1940000000000003e-06,1071.2106679010324,-0.2972696899087189,-0.2691914103615342,3.1467110599999977,38.549612473121655,25,50
3195,3.1950000000000003e-06,1071.1959227732693,-0.29643211204593256,0.06356214790295192,3.1496090319999976,38.549095708474184,25,50
3196,3.1960000000000004e-06,1071.1811782490902,-0.2959718827243031,0.3822219989644989,3.1496090319999976,38.548650020463946,25,50
3197,3.197e-06,1071.1664343012767,-0.29570328376780625,0.6180304901459494,3.1488186759999977,38.54823412812202,25,50
3198,3.198e-06,1071.1516909184022,-0.29536920474140305,0.7096057730035311,3.1427592799999977,38.54779892460619,25,50
3199,3.199e-06,1071.1369481078225,-0.29493055342901714,0.6365313277221438,3.1446034439999977,38.54736259377603,25,50
3200,3.2000000000000003e-06,1071.1222058699382,-0.29438461847266945,0.42291235602673904,3.1472379639999977,38.54696763583682,25,50
3201,3.2010000000000004e-06,1071.1074641888963,-0.2936924375017294,0.11208461812692905,3.1435496359999977,38.54658329759604,25,50
3202,3.202e-06,1071.0927230606064,-0.29280149239068265,-0.23088231475945803,3.1501359359999976,38.546157389545336,25,50
3203,3.203e-06,1071.0779825009365,-0.29178545558619057,-0.5173402259439134,3.1575125919999976,38.54572795031538,25,50
3204,3.204e-06,1071.0632425112067,-0.29074435706619595,-0.6843268943846592,3.1633085359999975,38.54534498670331,25,50
3205,3.2050000000000002e-06,1071.0485030736147,-0.2894923874202293,-0.7010200284294957,3.1675237679999975,38.54500538561805,25,50
3206,3.2060000000000003e-06,1071.0337641715507,-0.28796688066630155,-0.5556960650187193,3.1638354399999975,38.54468651265297,25,50
3207,3.2070000000000004e-06,1071.0190257970614,-0.28650795906536375,-0.2774648640600005,3.1643623439999975,38.544363780998026,25,50
3208,3.208e-06,1071.0042879515954,-0.2852346099273414,0.05990993194048705,3.1656796039999975,38.54407122878352,25,50
3209,3.209e-06,1070.9895506235866,-0.28390858055558416,0.3792404178577433,3.1640988919999975,38.54386187539619,25,50
3210,3.21e-06,1070.974813781199,-0.28259505060345974,0.6147986903521434,3.1675237679999975,38.543718544161514,25,50
3211,3.2110000000000003e-06,1070.9600773991667,-0.2815414165083684,0.713765133042292,3.1635719879999975,38.54362053468438,25,50
3212,3.2120000000000003e-06,1070.9453414601414,-0.28046874727527826,0.6541425870849263,3.1556684279999976,38.543578275362634,25,50
3213,3.2130000000000004e-06,1070.9306059427895,-0.27903032824569085,0.44449268622435195,3.1583029479999976,38.54358820320593,25,50
3214,3.214e-06,1070.9158708271418,-0.2774605444928529,0.13407886095022847,3.1662065079999975,38.54363349963766,25,50
3215,3.215e-06,1070.901136099661,-0.27607972040381046,-0.20728722558663126,3.1706851919999974,38.54368597795011,25,50
3216,3.216e-06,1070.8864017575863,-0.27485435380169726,-0.5036030962191077,3.1693679319999974,38.54371522714979,25,50
3217,3.2170000000000003e-06,1070.8716678097824,-0.27366477769374514,-0.6803148061278184,3.1704217399999974,38.543731235302005,25,50
3218,3.2180000000000004e-06,1070.8569342612948,-0.27251141018006975,-0.699618768729882,3.1722659039999974,38.54377154889552,25,50
3219,3.219e-06,1070.8422011028167,-0.2712429904178163,-0.5621738046892724,3.1712120959999974,38.54384526473784,25,50
3220,3.22e-06,1070.8274683215652,-0.26968679544342,-0.299197559401833,3.173319711999998,38.543953126526475,25,50
3221,3.221e-06,1070.8127359044745,-0.2681283105268595,0.03188014504290662,3.1754273279999983,38.544124891883165,25,50
3222,3.2220000000000002e-06,1070.7980038271064,-0.26692567358067,0.360325847369497,3.1762176839999983,38.54435381390673,25,50
3223,3.2230000000000003e-06,1070.7832720676042,-0.2660758851054252,0.606975574902201,3.1793791079999982,38.54458923791548,25,50
3224,3.2240000000000004e-06,1070.7685406234734,-0.2653506714763591,0.7113696110102563,3.187019215999998,38.54485094029779,25,50
3225,3.225e-06,1070.7538094846616,-0.2645109409514829,0.6545404944755788,3.184648147999998,38.5451769336673,25,50
3226,3.226e-06,1070.73907862659,-0.2635746215645981,0.4500554493903643,3.1788522039999982,38.54553460534601,25,50
3227,3.227e-06,1070.7243480371462,-0.262777504688492,0.14427995794395806,3.1791156559999982,38.545901279774384,25,50
3228,3.2280000000000003e-06,1070.7096177128842,-0.26220155987699284,-0.1941598453527698,3.1796425599999982,38.546267667590726,25,50
3229,3.2290000000000003e-06,1070.6948876539084,-0.26153768694252055,-0.48412420684462065,3.1804329159999982,38.546647012670554,25,50
3230,3.23e-06,1070.6801578552622,-0.2604048301813949,-0.6650221503889205,3.186755763999998,38.54709979869147,25,50
3231,3.231e-06,1070.6654282888778,-0.2589496502544176,-0.7019481438951863,3.189653735999998,38.54759970334371,25,50
3232,3.232e-06,1070.6506989367483,-0.25759422860462866,-0.572640869680912,3.185701955999998,38.548037447173236,25,50
3233,3.2330000000000002e-06,1070.6359698226242,-0.2563122967710396,-0.3067373846179625,3.181223271999998,38.54839732801566,25,50
3234,3.2340000000000003e-06,1070.6212409762531,-0.2548695286158522,0.02436947128180239,3.183330887999998,38.54877642960139,25,50
3235,3.2350000000000004e-06,1070.6065123902858,-0.25343260761836783,0.35086823120552374,3.189126831999998,38.54921797435042,25,50
3236,3.236e-06,1070.5917840408601,-0.2522401165353857,0.6021570212342229,3.192288255999998,38.549683387294266,25,50
3237,3.237e-06,1070.5770559188543,-0.25118254815728885,0.7135608572167423,3.189390283999998,38.55016275409492,25,50
3238,3.238e-06,1070.5623280189352,-0.25000655784624515,0.6620287448244175,3.193868967999998,38.55067348367934,25,50
3239,3.2390000000000002e-06,1070.5476003291196,-0.24863396400429436,0.4625768461543902,3.201245623999998,38.55124259776607,25,50
3240,3.2400000000000003e-06,1070.5328728271027,-0.24725285806082853,0.15946297286292194,3.202299431999998,38.55190191313439,25,50
3241,3.2410000000000004e-06,1070.5181454784274,-0.24597165111101024,-0.18250687116137182,3.198611103999998,38.552632723791845,25,50
3242,3.242e-06,1070.5034182557865,-0.24475678203898243,-0.48430065972145864,3.193868967999998,38.55336247719844,25,50
3243,3.243e-06,1070.4886911595902,-0.2437200945388731,-0.6722867206692278,3.196503487999998,38.554047655318016,25,50
3244,3.244e-06,1070.4739642068716,-0.24289063735704752,-0.7036561288610528,3.200982171999998,38.55475227680382,25,50
3245,3.2450000000000003e-06,1070.459237390209,-0.24195911658109465,-0.5799900360493356,3.201509075999998,38.555539645256516,25,50
3246,3.2460000000000003e-06,1070.4445106780015,-0.24069006569756826,-0.32763248130452943,3.203353239999998,38.55635197604472,25,50
3247,3.247e-06,1070.429784060723,-0.23932970145458934,0.0042852241481195485,3.202562883999998,38.55714081346938,25,50
3248,3.248e-06,1070.4150575473554,-0.23808852105626502,0.3367307620004683,3.201509075999998,38.557953962240695,25,50
3249,3.249e-06,1070.4003311286217,-0.23680746951435908,0.5933063144883102,3.203880143999998,38.55879611814026,25,50
3250,3.2500000000000002e-06,1070.3856047934523,-0.23541129416451012,0.7143424863352459,3.205460855999998,38.55962794642781,25,50
3251,3.2510000000000003e-06,1070.3708785458014,-0.23393727416906657,0.6711241163375816,3.203616691999998,38.56049344321684,25,50
3252,3.2520000000000004e-06,1070.3561523728204,-0.23239330872793662,0.4791943016797217,3.205197403999998,38.56142102026905,25,50
3253,3.253e-06,1070.3414262508122,-0.23074193787536507,0.17582940990295173,3.211520251999998,38.56237065732366,25,50
3254,3.254e-06,1070.3267001713652,-0.22904978050967745,-0.1691590023801099,3.214154771999998,38.563362598952054,25,50
3255,3.255e-06,1070.311974118338,-0.2276093319322478,-0.4743679042610103,3.213627867999998,38.564426443953465,25,50
3256,3.2560000000000003e-06,1070.2972480642882,-0.2264505466157435,-0.6728837158574356,3.212047155999998,38.56552501971555,25,50
3257,3.2570000000000003e-06,1070.282521995971,-0.22535504329641604,-0.7168920431667044,3.212574059999998,38.56664018648774,25,50
3258,3.2580000000000004e-06,1070.267795907069,-0.22435227312029865,-0.5983581697685838,3.2186334559999983,38.56779134069908,25,50
3259,3.259e-06,1070.2530697838602,-0.2234615881849908,-0.34586554571440464,3.2173161959999983,38.56896945481598,25,50
3260,3.26e-06,1070.23834361607,-0.22241775464113783,-0.012365561930250402,3.2183700039999983,38.57016010043207,25,50
3261,3.261e-06,1070.2236173989347,-0.22111447041884422,0.32324119352833813,3.2231121399999982,38.571374321463445,25,50
3262,3.2620000000000003e-06,1070.208891123474,-0.2198005421915601,0.5846886716979248,3.2178430999999983,38.57259502321324,25,50
3263,3.2630000000000004e-06,1070.194164787235,-0.21854031156852705,0.7150737884079706,3.2196872639999983,38.57379889202282,25,50
3264,3.264e-06,1070.179438396666,-0.21712293771848862,0.6827835091243805,3.229698439999998,38.575015742520314,25,50
3265,3.265e-06,1070.1647119468323,-0.21557430329381866,0.4961161098652163,3.231015699999998,38.57626302028565,25,50
3266,3.266e-06,1070.14998542614,-0.21415613959794413,0.1915576689735984,3.225219755999998,38.577500729540944,25,50
